category ID;pail;category name;parent category;root;aliexpress_url
202003815;1;Платье для свадебной вечеринки;202001931;0;https://aliexpress.ru/category/202003815/wedding-party-dress.html
202003845;1;Платья знаменитостей;202001931;0;https://aliexpress.ru/category/202003845/celebrity-inspired-dresses.html
201894012;1;Платья до 80 долларов США;202001931;0;https://aliexpress.ru/category/201894012/dresses-under--80.html
202001936;1;Платья подруги невесты;202001931;0;https://aliexpress.ru/category/202001936/bridesmaid-dresses.html
202000011;1;Канцтовары для офиса и дома;3;0;https://aliexpress.ru/category/202000011/education-office-supplies.html
202060216;1;Канцелярские наклейки;202000011;0;https://aliexpress.ru/category/202060216/assorted-stickers.html
202001977;1;Блокноты и записные книжки;202000011;0;https://aliexpress.ru/category/202001977/notebooks-writing-pads.html
202002009;1;Режущие приспособления;202000011;0;https://aliexpress.ru/category/202002009/cutting-supplies.html
202002007;1;Офисные принадлежности;202000011;0;https://aliexpress.ru/category/202002007/office-binding-supplies.html
202002005;1;Папки и файлы;202000011;0;https://aliexpress.ru/category/202002005/filing-products.html
202002020;1;Скотчи, клеи и зажимы;202000011;0;https://aliexpress.ru/category/202002020/tapes-adhesives-fasteners.html
202002193;1;Товары для школы и обучения;202000011;0;https://aliexpress.ru/category/202002193/school-educational-supplies.html
202000927;1;Настольные канцтовары;202000011;0;https://aliexpress.ru/category/202000927/desk-accessories-organizer.html
202000932;1;Товары для живописи;202000011;0;https://aliexpress.ru/category/202000932/art-supplies.html
202000259;1;Бумага;202000011;0;https://aliexpress.ru/category/202000259/paper.html
202004997;1;Письменные принадлежности;202000011;0;https://aliexpress.ru/category/202004997/writing-correction-supplies.html
202004998;1;Этикетки, индексы и марки;202000011;0;https://aliexpress.ru/category/202004998/labels-indexes-stamps.html
202005025;1;Почтовые принадлежности;202000011;0;https://aliexpress.ru/category/202005025/mail-shipping-supplies.html
202000957;1;Доски для презентаций;202000011;0;https://aliexpress.ru/category/202000957/presentation-supplies.html
202004999;1;Календари и визитки;202000011;0;https://aliexpress.ru/category/202004999/calendars-planners-cards.html
205958512;1;Книги;202000011;0;https://aliexpress.ru/category/205958512/books-new.html
202000010;1;Спорт и развлечения;3;0;https://aliexpress.ru/category/202000010/sports-entertainment.html
202058335;1;Спортивные аксессуары;202000010;0;https://aliexpress.ru/category/202058335/sports-accessories.html
202061509;1;Спортивные сумки;202000010;0;https://aliexpress.ru/category/202061509/sports-bags.html
202002234;1;Фитнес и бодибилдинг;202000010;0;https://aliexpress.ru/category/202002234/fitness-body-building.html
202002243;1;Гольф;202000010;0;https://aliexpress.ru/category/202002243/golf.html
202002263;1;Музыкальные инструменты;202000010;0;https://aliexpress.ru/category/202002263/musical-instruments.html
202002285;1;Всё для походов и кемпинга;202000010;0;https://aliexpress.ru/category/202002285/camping-hiking.html
202002297;1;Конный спорт;202000010;0;https://aliexpress.ru/category/202002297/horse-racing.html
202002304;1;Товары для охоты;202000010;0;https://aliexpress.ru/category/202002304/hunting.html
202002290;1;Товары для рыбалки;202000010;0;https://aliexpress.ru/category/202002290/fishing.html
202002307;1;Стрельба;202000010;0;https://aliexpress.ru/category/202002307/shooting.html
202002310;1;Самокаты;202000010;0;https://aliexpress.ru/category/202002310/scooters.html
202002328;1;Водные виды спорта;202000010;0;https://aliexpress.ru/category/202002328/water-sports.html
202002339;1;Лыжи и сноубординг;202000010;0;https://aliexpress.ru/category/202002339/skiing-snowboarding.html
202006042;1;Спортивные ракетки;202000010;0;https://aliexpress.ru/category/202006042/racquet-sports.html
202006083;1;Развлечения;202000010;0;https://aliexpress.ru/category/202006083/entertainment.html
202006084;1;Боулинг;202000010;0;https://aliexpress.ru/category/202006084/bowling.html
202006125;1;Роликовые коньки и скейтборды;202000010;0;https://aliexpress.ru/category/202006125/roller-skates-skateboards.html
202006138;1;Бег;202000010;0;https://aliexpress.ru/category/202006138/running.html
202006250;1;Кроссовки;202000010;0;https://aliexpress.ru/category/202006250/sneakers.html
202005226;1;Велотовары;202000010;0;https://aliexpress.ru/category/202005226/cycling.html
202040494;1;Плавание;202000010;0;https://aliexpress.ru/category/202040494/swimming.html
202040498;1;Спортивная одежда;202000010;0;https://aliexpress.ru/category/202040498/sports-clothing.html
202040039;1;Командные виды спорта;202000010;0;https://aliexpress.ru/category/202040039/team-sports.html
202000015;1;Автомобили и мотоциклы;3;0;https://aliexpress.ru/category/202000015/automobiles-motorcycles.html
202058406;1;Лодки, вездеходы и прочий транспорт;202000015;0;https://aliexpress.ru/category/202058406/atv-rv-boat-other-vehicle.html
202060970;1;Товары для путешествий;202000015;0;https://aliexpress.ru/category/202060970/travel-roadway-product.html
202060968;1;Мытье и уход за машиной;202000015;0;https://aliexpress.ru/category/202060968/car-wash-maintenance.html
202059947;1;Инструменты для ремонта авто;202000015;0;https://aliexpress.ru/category/202059947/car-repair-tools.html
202060004;1;Автомобильные фары;202000015;0;https://aliexpress.ru/category/202060004/car-lights.html
202060144;1;Шины;202000015;0;https://aliexpress.ru/category/202060144/tires.html
202060134;1;Моторное масло;202000015;0;https://aliexpress.ru/category/202060134/engine-oil.html
202060159;1;Диски колёсные;202000015;0;https://aliexpress.ru/category/202060159/wheels.html
202005855;1;Аксессуары для салона;202000015;0;https://aliexpress.ru/category/202005855/interior-accessories.html
202005856;1;Внешние аксессуары;202000015;0;https://aliexpress.ru/category/202005856/exterior-accessories.html
202003061;1;Запчасти для авто;202000015;0;https://aliexpress.ru/category/202003061/auto-replacement-parts.html
202003214;1;Автоэлектроника;202000015;0;https://aliexpress.ru/category/202003214/car-electronics.html
202003239;1;Детали для мотоциклов;202000015;0;https://aliexpress.ru/category/202003239/motorcycle-accessories-parts.html
202000016;1;Освещение;3;0;https://aliexpress.ru/category/202000016/lights-lighting.html
202058097;1;Лампы и абажуры;202000016;0;https://aliexpress.ru/category/202058097/lamps-shades.html
202060011;1;Праздничное освещение;202000016;0;https://aliexpress.ru/category/202060011/holiday-lighting.html
202001484;1;Ночники;202000016;0;https://aliexpress.ru/category/202001484/night-lights.html
202001477;1;Лампы для чтения;202000016;0;https://aliexpress.ru/category/202001477/book-lights.html
202000813;1;Наружное освещение;202000016;0;https://aliexpress.ru/category/202000813/outdoor-lighting.html
202000814;1;Лампочки;202000016;0;https://aliexpress.ru/category/202000814/light-bulbs.html
202001103;1;Портативное освещение;202000016;0;https://aliexpress.ru/category/202001103/portable-lighting.html
202001102;1;Светодиодная подсветка;202000016;0;https://aliexpress.ru/category/202001102/led-lighting.html
202000067;1;Аксессуары для освещения;202000016;0;https://aliexpress.ru/category/202000067/lighting-accessories.html
202000217;1;Потолочные лампы и вентиляторы;202000016;0;https://aliexpress.ru/category/202000217/ceiling-lights-fans.html
202004933;1;Производственное освещение;202000016;0;https://aliexpress.ru/category/202004933/commercial-lighting.html
202005008;1;Профессиональное освещение;202000016;0;https://aliexpress.ru/category/202005008/professional-lighting.html
202005229;1;Светодиодные лампы;202000016;0;https://aliexpress.ru/category/202005229/led-lamps.html
202004311;1;Новизна освещения;202000016;0;https://aliexpress.ru/category/202004311/novelty-lighting.html
201952011;1;Подсветка туалетного столика;202000016;0;https://aliexpress.ru/category/201952011/vanity-lights.html
202000013;1;Игрушки и хобби;3;0;https://aliexpress.ru/category/202000013/toys-hobbies.html
206056603;1;Игровые фигурки и наборы;202000013;0;https://aliexpress.ru/category/206056603/action-toy-figures.html
202062120;1;Конструкторы;202000013;0;https://aliexpress.ru/category/202062120/building-construction-toys.html
202062136;1;Детские праздники;202000013;0;https://aliexpress.ru/category/202062136/kid-party.html
202062173;1;Высокотехнологичные игрушки;202000013;0;https://aliexpress.ru/category/202062173/high-tech-toys.html
202062189;1;Рукоделие и творчество;202000013;0;https://aliexpress.ru/category/202062189/arts-crafts-diy-toys.html
202062207;1;Мягкие игрушки;202000013;0;https://aliexpress.ru/category/202062207/stuffed-animals-plush.html
202062239;1;Популярные игрушки;202000013;0;https://aliexpress.ru/category/202062239/popular-toys.html
206058002;1;Игрушечный транспорт;202000013;0;https://aliexpress.ru/category/206058002/diecasts-toy-vehicles.html
202001775;1;Активные игры и спорт;202000013;0;https://aliexpress.ru/category/202001775/outdoor-fun-sports.html
202001776;1;Ролевые и игровые наборы;202000013;0;https://aliexpress.ru/category/202001776/pretend-play.html
202001774;1;Игрушки для малышей;202000013;0;https://aliexpress.ru/category/202001774/baby-toddler-toys.html
202001777;1;Обучение и образование;202000013;0;https://aliexpress.ru/category/202001777/learning-education.html
202004591;1;Необычные и прикольные игрушки;202000013;0;https://aliexpress.ru/category/202004591/novelty-gag-toys.html
202004594;1;Игрушки на радиоуправлении;202000013;0;https://aliexpress.ru/category/202004594/remote-control-toys.html
202005020;1;Настольные игры и развлечения;202000013;0;https://aliexpress.ru/category/202005020/puzzles-games.html
206008902;1;Куклы и аксессуары;202000013;0;https://aliexpress.ru/category/206008902/dolls-accessories.html
206013601;1;Игрушечное оружие и бластеры;202000013;0;https://aliexpress.ru/category/206013601/toy-guns-blasters.html
202000014;1;Безопасность и защита;3;0;https://aliexpress.ru/category/202000014/security-protection.html
205658028;1;IoT-устройства;202000014;0;https://aliexpress.ru/category/205658028/iot-devices.html
202059369;1;Дверной домофон;202000014;0;https://aliexpress.ru/category/202059369/door-intercom.html
202059374;1;Система смарт-карт;202000014;0;https://aliexpress.ru/category/202059374/smart-card-system.html
202059377;1;Автоматизация зданий;202000014;0;https://aliexpress.ru/category/202059377/building-automation.html
202059382;1;Аварийный сигнал;202000014;0;https://aliexpress.ru/category/202059382/security-alarm.html
202060634;1;Защита дорожного полотна;202000014;0;https://aliexpress.ru/category/202060634/roadway-safety.html
202060644;1;Коробки передач и кабели;202000014;0;https://aliexpress.ru/category/202060644/transmission-cables.html
202001015;1;Громоотвод;202000014;0;https://aliexpress.ru/category/202001015/lightning-protection.html
202000319;1;Противопожарная защита;202000014;0;https://aliexpress.ru/category/202000319/fire-protection.html
202000317;1;Всё для безопасности труда;202000014;0;https://aliexpress.ru/category/202000317/workplace-safety-supplies.html
202000324;1;Принадлежности для самообороны;202000014;0;https://aliexpress.ru/category/202000324/self-defense-supplies.html
202000321;1;Видеонаблюдение;202000014;0;https://aliexpress.ru/category/202000321/video-surveillance.html
202000322;1;Сейфы;202000014;0;https://aliexpress.ru/category/202000322/safes.html
202000326;1;Контроль доступа;202000014;0;https://aliexpress.ru/category/202000326/access-control.html
202005035;1;Аварийные наборы;202000014;0;https://aliexpress.ru/category/202005035/emergency-kits.html
205714023;1;Досмотровое оборудование;202000014;0;https://aliexpress.ru/category/205714023/security-inspection-device.html
202000001;1;Продукты;3;0;https://aliexpress.ru/category/202000001/food.html
202000035;1;Зерновые продукты;202000001;0;https://aliexpress.ru/category/202000035/grain-products.html
202000036;1;Кофе;202000001;0;https://aliexpress.ru/category/202000036/coffee.html
205872624;1;Пищевые консервы;202000001;0;https://aliexpress.ru/category/205872624/canned-food.html
202002437;1;Чай;202000001;0;https://aliexpress.ru/category/202002437/tea.html
205873717;1;Вода/соки/напитки;202000001;0;https://aliexpress.ru/category/205873717/water-juices-drinks.html
205879409;1;Бакалея;202000001;0;https://aliexpress.ru/category/205879409/grocery.html
205879613;1;Варенье и мёд;202000001;0;https://aliexpress.ru/category/205879613/dried-goods-local-specialties-127468931--superfoods.html
205879715;1;Сушеные фрукты;202000001;0;https://aliexpress.ru/category/205879715/dried-fruit.html
205879808;1;Орехи и семечки;202000001;0;https://aliexpress.ru/category/205879808/nut-kernel.html
205958221;1;Молоко и яйца;202000001;0;https://aliexpress.ru/category/205958221/milk-and-eggs.html
205956831;1;Хлеб и кондитерские изделия;202000001;0;https://aliexpress.ru/category/205956831/bread-and-pastries.html
202000007;1;Строительство и ремонт;3;0;https://aliexpress.ru/category/202000007/home-improvement.html
202059202;1;Все для кухни;202000007;0;https://aliexpress.ru/category/202059202/kitchen-fixtures.html
202061131;1;Краски и подготовка стен;202000007;0;https://aliexpress.ru/category/202061131/painting-supplies-wall-treatments.html
202061183;1;Водоснабжение;202000007;0;https://aliexpress.ru/category/202061183/plumbing.html
202061608;1;Умный дом;202000007;0;https://aliexpress.ru/category/202061608/family-intelligence-system.html
202000004;1;Электрика;202000007;0;https://aliexpress.ru/category/202000004/electrical-equipments-supplies.html
202000018;1;Крепеж и фурнитура, клея и герметики;202000007;0;https://aliexpress.ru/category/202000018/hardware.html
202005023;1;Строительные материалы;202000007;0;https://aliexpress.ru/category/202005023/building-supplies.html
202002470;1;Сантехника;202000007;0;https://aliexpress.ru/category/202002470/bathroom-fixtures.html
202000016;1;Освещение;202000007;0;https://aliexpress.ru/category/202000016/lights-lighting.html
202000005;1;Бытовая техника;202000007;0;https://aliexpress.ru/category/202000005/home-appliances.html
202000008;1;Дом и сад;3;0;https://aliexpress.ru/category/202000008/home-garden.html
202059231;1;Бытовые товары;202000008;0;https://aliexpress.ru/category/202059231/household-merchandises.html
202001882;1;Всё для вечеринок;202000008;0;https://aliexpress.ru/category/202001882/festive-party-supplies.html
202002104;1;Товары для ванной комнаты;202000008;0;https://aliexpress.ru/category/202002104/bathroom-products.html
202002127;1;Бытовая химия;202000008;0;https://aliexpress.ru/category/202002127/household-chemicals.html
202000025;1;Садовые принадлежности;202000008;0;https://aliexpress.ru/category/202000025/garden-supplies.html
202000045;1;Домашний текстиль;202000008;0;https://aliexpress.ru/category/202000045/home-textile.html
202000229;1;Товары для хранения;202000008;0;https://aliexpress.ru/category/202000229/home-storage-organization.html
202000336;1;Декор для дома;202000008;0;https://aliexpress.ru/category/202000336/home-decor.html
202004982;1;Домашняя уборка;202000008;0;https://aliexpress.ru/category/202004982/household-cleaning.html
202004207;1;Кухня, столовая и бар;202000008;0;https://aliexpress.ru/category/202004207/kitchen-dining-bar.html
202002447;1;Товары для питомцев;202000008;0;https://aliexpress.ru/category/202002447/pet-products.html
202040075;1;Хобби и рукоделие;202000008;0;https://aliexpress.ru/category/202040075/arts-crafts-sewing.html
202000005;1;Бытовая техника;3;0;https://aliexpress.ru/category/202000005/home-appliances.html
206319202;1;Прочая техника для дома;202000005;0;https://aliexpress.ru/category/206319202/other-household-appliances.html
202058174;1;Техника для ухода за одеждой;202000005;0;https://aliexpress.ru/category/202058174/laundry-appliances.html
202058162;1;Техника для ухода за собой;202000005;0;https://aliexpress.ru/category/202058162/personal-care-appliances.html
206322602;1;Все для приготовления кофе;202000005;0;https://aliexpress.ru/category/206322602/coffee-preparation.html
202060917;1;Техника для бизнеса;202000005;0;https://aliexpress.ru/category/202060917/commercial-appliances.html
202061484;1;Крупная техника для кухни;202000005;0;https://aliexpress.ru/category/202061484/major-appliances.html
206319902;1;Встраиваемая крупная техника;202000005;0;https://aliexpress.ru/category/206319902/built-in-home-appliance.html
202001507;1;Техника для уборки;202000005;0;https://aliexpress.ru/category/202001507/cleaning-appliances.html
202001505;1;Техника для кухни;202000005;0;https://aliexpress.ru/category/202001505/kitchen-appliances.html
202001510;1;Детали для бытовой техники;202000005;0;https://aliexpress.ru/category/202001510/home-appliance-parts.html
202001539;1;Климатическая техника;202000005;0;https://aliexpress.ru/category/202001539/home-comfort-appliances.html
206320102;1;Стиральные и сушильные машины;202000005;0;https://aliexpress.ru/category/206320102/washing-and-drying-machines.html
202000006;1;Компьютеры и офис;3;0;https://aliexpress.ru/category/202000006/computer-office.html
202059254;1;Хранение данных;202000006;0;https://aliexpress.ru/category/202059254/storage-devices.html
202060516;1;Планшеты;202000006;0;https://aliexpress.ru/category/202060516/tablets.html
202060570;1;Системные блоки;202000006;0;https://aliexpress.ru/category/202060570/desktops.html
202060651;1;Демо-платы;202000006;0;https://aliexpress.ru/category/202060651/demo-board-accessories.html
202001502;1;Мини ПК;202000006;0;https://aliexpress.ru/category/202001502/mini-pc.html
202002191;1;Промышленные компьютеры;202000006;0;https://aliexpress.ru/category/202002191/industrial-computer-accessories.html
202002190;1;Мыши и клавиатуры;202000006;0;https://aliexpress.ru/category/202002190/mouse-keyboards.html
202002177;1;Аксессуары для ноутбуков;202000006;0;https://aliexpress.ru/category/202002177/laptop-accessories.html
202001163;1;Очистители компьютера;202000006;0;https://aliexpress.ru/category/202001163/device-cleaners.html
202000104;1;Ноутбуки;202000006;0;https://aliexpress.ru/category/202000104/laptops.html
202005903;1;Офисная электроника;202000006;0;https://aliexpress.ru/category/202005903/office-electronics.html
202004325;1;Компьютерные комплектующие;202000006;0;https://aliexpress.ru/category/202004325/computer-components.html
202004326;1;Сетевое оборудование;202000006;0;https://aliexpress.ru/category/202004326/networking.html
202004343;1;Компьютерная периферия;202000006;0;https://aliexpress.ru/category/202004343/computer-peripherals.html
202004359;1;Аксессуары для планшетов;202000006;0;https://aliexpress.ru/category/202004359/tablet-accessories.html
205294002;1;Офисное ПО;202000006;0;https://aliexpress.ru/category/205294002/office-software.html
205842905;1;Запчасти для ноутбуков;202000006;0;https://aliexpress.ru/category/205842905/laptop-parts.html
205847410;1;Запчасти для планшетов;202000006;0;https://aliexpress.ru/category/205847410/tablet-parts.html
202000020;1;Электроника;3;0;https://aliexpress.ru/category/202000020/consumer-electronics.html
202059222;1;Шлемы и очки VR/AR;202000020;0;https://aliexpress.ru/category/202059222/vr-ar-devices.html
202061888;1;Профессиональное аудио;202000020;0;https://aliexpress.ru/category/202061888/professional-audio-equipment.html
202062346;1;Съёмочное оборудование;202000020;0;https://aliexpress.ru/category/202062346/live-equipment.html
202062371;1;Источники питания;202000020;0;https://aliexpress.ru/category/202062371/power-source.html
202060882;1;Розетки и вилки;202000020;0;https://aliexpress.ru/category/202060882/electrical-sockets-plugs-adaptors.html
202061423;1;Акустические системы;202000020;0;https://aliexpress.ru/category/202061423/speakers.html
202061674;1;Роботы;202000020;0;https://aliexpress.ru/category/202061674/robot.html
202061669;1;Запчасти для электроники;202000020;0;https://aliexpress.ru/category/202061669/audio-video-replacement-parts.html
202061685;1;Техника Hi-Fi;202000020;0;https://aliexpress.ru/category/202061685/hifi-devices.html
202060487;1;Видеокамеры 360° и аксессуары;202000020;0;https://aliexpress.ru/category/202060487/360-deg--video-cameras-accessories.html
202060518;1;Наушники и гарнитуры;202000020;0;https://aliexpress.ru/category/202060518/earphones-headphones.html
202060543;1;Экшн-камеры и аксессуары;202000020;0;https://aliexpress.ru/category/202060543/sports-action-video-cameras.html
202000338;1;Сумки для цифровых устройств;202000020;0;https://aliexpress.ru/category/202000338/digital-gear-bags.html
202006251;1;Системы нагревания табака;202000020;0;https://aliexpress.ru/category/202006251/electronic-cigarettes.html
202005000;1;Цифровые кабели;202000020;0;https://aliexpress.ru/category/202005000/digital-cables.html
202004371;1;Фото- и видеотехника;202000020;0;https://aliexpress.ru/category/202004371/camera-photo.html
202004372;1;Игровые приставки и видеоигры;202000020;0;https://aliexpress.ru/category/202004372/video-games.html
202004370;1;Аксессуары для электроники;202000020;0;https://aliexpress.ru/category/202004370/accessories-parts.html
202004373;1;ТВ, аудио- и видеотехника;202000020;0;https://aliexpress.ru/category/202004373/home-audio-video.html
202004374;1;Портативная электроника;202000020;0;https://aliexpress.ru/category/202004374/portable-audio-video.html
202040723;1;Носимые устройства;202000020;0;https://aliexpress.ru/category/202040723/wearable-devices.html
202040670;1;Смарт-часы и гаджеты;202000020;0;https://aliexpress.ru/category/202040670/smart-electronics.html
202040732;1;Оборудование Умный дом;202000020;0;https://aliexpress.ru/category/202040732/smart-home.html
202000021;1;Красота и здоровье;3;0;https://aliexpress.ru/category/202000021/beauty-health.html
202001159;1;Бритье и удаление волос;202000021;0;https://aliexpress.ru/category/202001159/shaving-hair-removal.html
202001158;1;Макияж;202000021;0;https://aliexpress.ru/category/202001158/makeup.html
202000327;1;Гигиена полости рта;202000021;0;https://aliexpress.ru/category/202000327/oral-hygiene.html
202000328;1;Уход за кожей;202000021;0;https://aliexpress.ru/category/202000328/skin-care.html
202004463;1;Забота о здоровье;202000021;0;https://aliexpress.ru/category/202004463/health-care.html
202004509;1;Инструменты для дизайна ногтей;202000021;0;https://aliexpress.ru/category/202004509/nails-art-tools.html
202004943;1;Интимные товары;202000021;0;https://aliexpress.ru/category/202004943/sex-products.html
202005212;1;Татуировки и боди-арт;202000021;0;https://aliexpress.ru/category/202005212/tattoo-body-art.html
202004426;1;Уход за волосами и укладка;202000021;0;https://aliexpress.ru/category/202004426/hair-care-styling.html
202004422;1;Духи и дезодоранты;202000021;0;https://aliexpress.ru/category/202004422/fragrances-deodorants.html
205876802;1;Стоматологические материалы;202000021;0;https://aliexpress.ru/category/205876802/dental-supplies.html
206011201;1;Личная гигиена;202000021;0;https://aliexpress.ru/category/206011201/personal-care.html
205817103;1;Косметологическое оборудование;202000021;0;https://aliexpress.ru/category/205817103/beauty-equipment.html
205816703;1;БАДы / Спортпит;202000021;0;https://aliexpress.ru/category/205816703/health-food.html
205780402;1;Инструменты по уходу за кожей;202000021;0;https://aliexpress.ru/category/205780402/skin-care-tools.html
202000037;1;Обувь;3;0;https://aliexpress.ru/category/202000037/shoes.html
202001769;1;Мужская обувь;202000037;0;https://aliexpress.ru/category/202001769/men-shoes.html
202001764;1;Женская обувь;202000037;0;https://aliexpress.ru/category/202001764/women-shoes.html
202004220;1;Аксессуары для обуви;202000037;0;https://aliexpress.ru/category/202004220/shoe-accessories.html
202004240;1;Обувь без каблука;202000037;0;https://aliexpress.ru/category/202004240/women-flats.html
202004291;1;Мужские кроссовки и кеды;202000037;0;https://aliexpress.ru/category/202004291/men-vulcanize-shoes.html
202004231;1;Повседневная обувь;202000037;0;https://aliexpress.ru/category/202004231/men-casual-shoes.html
202004245;1;Женские туфли;202000037;0;https://aliexpress.ru/category/202004245/women-pumps.html
202060327;1;Женские сапоги;202000037;0;https://aliexpress.ru/category/202060327/women-boots.html
202004246;1;Женские кроссовки и кеды;202000037;0;https://aliexpress.ru/category/202004246/women-vulcanize-shoes.html
202060311;1;Мужские ботинки;202000037;0;https://aliexpress.ru/category/202060311/men-boots.html
202000051;1;Электронные компоненты и принадлежности;3;0;https://aliexpress.ru/category/202000051/electronic-components-supplies.html
202000818;1;Электронные знаки;202000051;0;https://aliexpress.ru/category/202000818/electronic-signs.html
202000822;1;Электротовары;202000051;0;https://aliexpress.ru/category/202000822/el-products.html
202000052;1;Электронные системы данных;202000051;0;https://aliexpress.ru/category/202000052/electronic-data-systems.html
202000056;1;Хранилища для электроники;202000051;0;https://aliexpress.ru/category/202000056/electronics-stocks.html
202000347;1;Оптоэлектронные дисплеи;202000051;0;https://aliexpress.ru/category/202000347/optoelectronic-displays.html
202000348;1;Пассивные компоненты;202000051;0;https://aliexpress.ru/category/202000348/passive-components.html
202000345;1;Для производства электроники;202000051;0;https://aliexpress.ru/category/202000345/electronics-production-machinery.html
202000346;1;Аксессуары для электроники;202000051;0;https://aliexpress.ru/category/202000346/electronic-accessories-supplies.html
202000344;1;Электронные компоненты;202000051;0;https://aliexpress.ru/category/202000344/active-components.html
202000054;1;Мобильные телефоны и аксессуары;3;0;https://aliexpress.ru/category/202000054/cellphones-telecommunications.html
202060849;1;Чехлы для смартфонов;202000054;0;https://aliexpress.ru/category/202060849/phone-bags-cases.html
202000501;1;Рации;202000054;0;https://aliexpress.ru/category/202000501/walkie-talkie.html
202001195;1;Смартфоны;202000054;0;https://aliexpress.ru/category/202001195/cellphones.html
202004979;1;Внешние аккумуляторы;202000054;0;https://aliexpress.ru/category/202004979/power-bank.html
202040017;1;Сенсорные панели (тачскрин);202000054;0;https://aliexpress.ru/category/202040017/mobile-phone-touch-panel.html
205833703;1;Apple iPhone;202000054;0;https://aliexpress.ru/category/205833703/iphones.html
205834006;1;Восстановленные телефоны;202000054;0;https://aliexpress.ru/category/205834006/refurbished-phones.html
205706009;1;Запчасти для раций;202000054;0;https://aliexpress.ru/category/205706009/walkie-talkie-parts-accessories.html
202040568;1;Коммуникационное оборудование;202000054;0;https://aliexpress.ru/category/202040568/communication-equipments.html
202040641;1;Запчасти для телефонов;202000054;0;https://aliexpress.ru/category/202040641/mobile-phone-parts.html
