category ID;pail;category name;parent category;root;aliexpress_url
511232082;1; LCD Cable;510995015;0;https://www.aliexpress.com/store/group/LCD-Cable/2928019_511232082.html
511873888;1;Laptop Keyboard;510995015;0;https://www.aliexpress.com/store/group/Laptop-Keyboard/2928019_511873888.html
511850907;1;Cpu Cooling Fan;510995015;0;https://www.aliexpress.com/store/group/Cpu-Cooling-Fan/2928019_511850907.html
511850913;1;USB DC Jack Board;510995015;0;https://www.aliexpress.com/store/group/USB-DC-Jack-Board/2928019_511850913.html
510991130;1;For ASUS;2928019;0;https://www.aliexpress.com/store/group/For-ASUS/2928019_510991130.html
511850909;1;Cpu Cooling Fan;510991130;0;https://www.aliexpress.com/store/group/Cpu-Cooling-Fan/2928019_511850909.html
511858106;1;USB DC Jack Board;510991130;0;https://www.aliexpress.com/store/group/USB-DC-Jack-Board/2928019_511858106.html
511208934;1;Laptop Motherboard;510991130;0;https://www.aliexpress.com/store/group/Laptop-Motherboard/2928019_511208934.html
511869680;1;Laptop Keyboard;510991130;0;https://www.aliexpress.com/store/group/Laptop-Keyboard/2928019_511869680.html
511236091;1; LCD Cable;510991130;0;https://www.aliexpress.com/store/group/LCD-Cable/2928019_511236091.html
510909975;1;For ACER;2928019;0;https://www.aliexpress.com/store/group/For-ACER/2928019_510909975.html
510897958;1;Laptop Motherboard;510909975;0;https://www.aliexpress.com/store/group/Laptop-Motherboard/2928019_510897958.html
511854433;1;Cpu Cooling Fan;510909975;0;https://www.aliexpress.com/store/group/Cpu-Cooling-Fan/2928019_511854433.html
511966305;1;Desktop Motherboard;510909975;0;https://www.aliexpress.com/store/group/Desktop-Motherboard/2928019_511966305.html
511854441;1;USB DC Jack Board;510909975;0;https://www.aliexpress.com/store/group/USB-DC-Jack-Board/2928019_511854441.html
517748862;1;Desktop Power;510909975;0;https://www.aliexpress.com/store/group/Desktop-Power/2928019_517748862.html
511869683;1;Laptop Keyboard;510909975;0;https://www.aliexpress.com/store/group/Laptop-Keyboard/2928019_511869683.html
511236092;1; LCD Cable;510909975;0;https://www.aliexpress.com/store/group/LCD-Cable/2928019_511236092.html
512162593;1;For  MSI;2928019;0;https://www.aliexpress.com/store/group/For-MSI/2928019_512162593.html
512233245;1;Laptop Motherboard;512162593;0;https://www.aliexpress.com/store/group/Laptop-Motherboard/2928019_512233245.html
512233246;1;USB DC JACK BOARD;512162593;0;https://www.aliexpress.com/store/group/USB-DC-JACK-BOARD/2928019_512233246.html
4376089;1;запчасти для ноутбуков;3;0;https://aliexpress.com/store/4376089
40000000642070;1;Fingerprint Module;4376089;0;https://www.aliexpress.com/store/group/Fingerprint-Module/4376089_40000000642070.html
40000000642313;1;For Acer;40000000642070;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000642313.html
40000000642314;1;For Toshiba;40000000642070;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000642314.html
40000000642315;1;For MECHREVO;40000000642070;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000642315.html
40000000632364;1;For Dell;40000000642070;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000632364.html
40000000632366;1;For Asus;40000000642070;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000632366.html
40000000640305;1;For MSI;40000000642070;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000640305.html
40000000607285;1;For Lenovo;40000000642070;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000607285.html
40000000607286;1;For Huawei;40000000642070;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000607286.html
40000000593267;1;For Sony;40000000642070;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000593267.html
40000000611464;1;For HP;40000000642070;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000611464.html
40000000611465;1;For Apple;40000000642070;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000611465.html
40000000589111;1;LCD Hinge;4376089;0;https://www.aliexpress.com/store/group/LCD-Hinge/4376089_40000000589111.html
40000000642318;1;For Apple;40000000589111;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000642318.html
40000000589357;1;For Asus;40000000589111;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000589357.html
40000000607288;1;For Lenovo;40000000589111;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000607288.html
40000000607291;1;For Toshiba;40000000589111;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000607291.html
40000000646023;1;For HP;40000000589111;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000646023.html
40000000646024;1;For MSI;40000000589111;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000646024.html
40000000611466;1;For Huawei;40000000589111;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000611466.html
40000000597158;1;For MECHREVO;40000000589111;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000597158.html
40000000597159;1;For Sony;40000000589111;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000597159.html
40000000634354;1;For Acer;40000000589111;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000634354.html
40000000636405;1;For Dell;40000000589111;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000636405.html
40000000640080;1;Keyboard;4376089;0;https://www.aliexpress.com/store/group/Keyboard/4376089_40000000640080.html
40000000589358;1;For HP;40000000640080;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000589358.html
40000000640308;1;For MECHREVO;40000000640080;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000640308.html
40000000607292;1;For Dell;40000000640080;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000607292.html
40000000607293;1;For Sony;40000000640080;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000607293.html
40000000646025;1;For Acer;40000000640080;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000646025.html
40000000597160;1;For Lenovo;40000000640080;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000597160.html
40000000597161;1;For Huawei;40000000640080;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000597161.html
40000000597162;1;For MSI;40000000640080;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000597162.html
40000000597163;1;For Apple;40000000640080;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000597163.html
40000000634357;1;For Asus;40000000640080;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000634357.html
40000000634358;1;For Toshiba;40000000640080;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000634358.html
40000000638096;1;Optical Drive;4376089;0;https://www.aliexpress.com/store/group/Optical-Drive/4376089_40000000638096.html
40000000634077;1;Laptop Cover;4376089;0;https://www.aliexpress.com/store/group/Laptop-Cover/4376089_40000000634077.html
40000000642065;1;For Toshiba;40000000634077;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000642065.html
40000000589104;1;For Asus;40000000634077;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000589104.html
40000000589105;1;For Sony;40000000634077;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000589105.html
40000000640072;1;For Acer;40000000634077;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000640072.html
40000000607065;1;For Lenovo;40000000634077;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000607065.html
40000000607066;1;For HP;40000000634077;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000607066.html
40000000607068;1;For MSI;40000000634077;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000607068.html
40000000593011;1;For MECHREVO;40000000634077;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000593011.html
40000000593013;1;For Apple;40000000634077;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000593013.html
40000000636066;1;For Huawei;40000000634077;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000636066.html
40000000585145;1;For Dell;40000000634077;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000585145.html
40000000607071;1;Hard disk Cable;4376089;0;https://www.aliexpress.com/store/group/Hard-disk-Cable/4376089_40000000607071.html
40000000642319;1;For Acer;40000000607071;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000642319.html
40000000640310;1;For Apple;40000000607071;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000640310.html
40000000607298;1;For Lenovo;40000000607071;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000607298.html
40000000593272;1;For Asus;40000000607071;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000593272.html
40000000593273;1;For MSI;40000000607071;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000593273.html
40000000611468;1;For HP;40000000607071;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000611468.html
40000000597164;1;For MECHREVO;40000000607071;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000597164.html
40000000636406;1;For Dell;40000000607071;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000636406.html
40000000636407;1;For Huawei;40000000607071;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000636407.html
40000000634360;1;For Sony;40000000607071;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000634360.html
40000000636408;1;For Toshiba;40000000607071;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000636408.html
40000000593023;1;Camera;4376089;0;https://www.aliexpress.com/store/group/Camera/4376089_40000000593023.html
40000000642322;1;For Apple;40000000593023;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000642322.html
40000000589361;1;For HP;40000000593023;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000589361.html
40000000632373;1;For Lenovo;40000000593023;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000632373.html
40000000640313;1;For Sony;40000000593023;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000640313.html
40000000607299;1;For Acer;40000000593023;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000607299.html
40000000593277;1;For MSI;40000000593023;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000593277.html
40000000593278;1;For Toshiba;40000000593023;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000593278.html
40000000646029;1;For Dell;40000000593023;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000646029.html
40000000597165;1;For Huawei;40000000593023;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000597165.html
40000000634364;1;For Asus;40000000593023;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000634364.html
40000000634366;1;For MECHREVO;40000000593023;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000634366.html
40000000593021;1;Power Cable;4376089;0;https://www.aliexpress.com/store/group/Power-Cable/4376089_40000000593021.html
40000000642326;1;For Asus;40000000593021;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000642326.html
40000000642327;1;For Toshiba;40000000593021;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000642327.html
40000000589363;1;For Dell;40000000593021;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000589363.html
40000000589364;1;For Huawei;40000000593021;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000589364.html
40000000589365;1;For MSI;40000000593021;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000589365.html
40000000632375;1;For Lenovo;40000000593021;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000632375.html
40000000632376;1;For Acer;40000000593021;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000632376.html
40000000640315;1;For HP;40000000593021;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000640315.html
40000000646032;1;For Sony;40000000593021;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000646032.html
40000000646033;1;For Apple;40000000593021;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000646033.html
40000000636415;1;For MECHREVO;40000000593021;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000636415.html
40000000634084;1;Wifi Card;4376089;0;https://www.aliexpress.com/store/group/Wifi-Card/4376089_40000000634084.html
40000000636071;1;Cable;4376089;0;https://www.aliexpress.com/store/group/Cable/4376089_40000000636071.html
40000000642073;1;For HP;40000000636071;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000642073.html
40000000607075;1;For Sony;40000000636071;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000607075.html
40000000607076;1;For Apple;40000000636071;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000607076.html
40000000593029;1;For Huawei;40000000636071;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000593029.html
40000000630158;1;For Acer;40000000636071;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000630158.html
40000000630159;1;For MECHREVO;40000000636071;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000630159.html
40000000638098;1;For Lenovo;40000000636071;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000638098.html
40000000638099;1;For Dell;40000000636071;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000638099.html
40000000638100;1;For MSI;40000000636071;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000638100.html
40000000638101;1;For Toshiba;40000000636071;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000638101.html
40000000634090;1;For Asus;40000000636071;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000634090.html
40000000630150;1;USB Board;4376089;0;https://www.aliexpress.com/store/group/USB-Board/4376089_40000000630150.html
40000000642066;1;For HP;40000000630150;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000642066.html
40000000642067;1;For Toshiba;40000000630150;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000642067.html
40000000642068;1;For Apple;40000000630150;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000642068.html
40000000589109;1;For Sony;40000000630150;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000589109.html
40000000640075;1;For Asus;40000000630150;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000640075.html
40000000593017;1;For Huawei;40000000630150;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000593017.html
40000000638093;1;For Acer;40000000630150;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000638093.html
40000000636067;1;For Lenovo;40000000630150;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000636067.html
40000000636069;1;For MSI;40000000630150;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000636069.html
40000000634081;1;For MECHREVO;40000000630150;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000634081.html
40000000611050;1;For Dell;40000000630150;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000611050.html
40000000585153;1;Other;4376089;0;https://www.aliexpress.com/store/group/Other/4376089_40000000585153.html
40000000636418;1;For Dell;40000000585153;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000636418.html
40000000634373;1;For Huawei;40000000585153;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000634373.html
40000000589368;1;For MECHREVO;40000000585153;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000589368.html
40000000632377;1;For Acer;40000000585153;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000632377.html
40000000640318;1;For HP;40000000585153;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000640318.html
40000000640319;1;For Toshiba;40000000585153;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000640319.html
40000000640320;1;For Apple;40000000585153;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000640320.html
40000000607303;1;For Lenovo;40000000585153;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000607303.html
40000000593284;1;For MSI;40000000585153;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000593284.html
40000000593286;1;For Sony;40000000585153;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000593286.html
40000000646034;1;For Asus;40000000585153;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000646034.html
40000000632097;1;Hard Disk Drive...;4376089;0;https://www.aliexpress.com/store/group/Hard-Disk-Drive-Bracket/4376089_40000000632097.html
40000000636419;1;For Dell;40000000632097;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000636419.html
40000000642332;1;For Toshiba;40000000632097;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000642332.html
40000000640323;1;For Apple;40000000632097;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000640323.html
40000000607305;1;For HP;40000000632097;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000607305.html
40000000593287;1;For Lenovo;40000000632097;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000593287.html
40000000593288;1;For Asus;40000000632097;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000593288.html
40000000611475;1;For Huawei;40000000632097;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000611475.html
40000000646036;1;For MECHREVO;40000000632097;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000646036.html
40000000611477;1;For MSI;40000000632097;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000611477.html
40000000611478;1;For Acer;40000000632097;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000611478.html
40000000597171;1;For Sony;40000000632097;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000597171.html
40000000638092;1;Palmrest With...;4376089;0;https://www.aliexpress.com/store/group/Palmrest-With-Keyboard/4376089_40000000638092.html
40000000589108;1;For Sony;40000000638092;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000589108.html
40000000640074;1;For Lenovo;40000000638092;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000640074.html
40000000607069;1;For Acer;40000000638092;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000607069.html
40000000607070;1;For MECHREVO;40000000638092;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000607070.html
40000000593015;1;For Dell;40000000638092;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000593015.html
40000000593016;1;For Asus;40000000638092;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000593016.html
40000000630146;1;For HP;40000000638092;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000630146.html
40000000630148;1;For Huawei;40000000638092;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000630148.html
40000000630149;1;For Apple;40000000638092;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000630149.html
40000000585148;1;For Toshiba;40000000638092;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000585148.html
40000000634078;1;For MSI;40000000638092;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000634078.html
40000000640078;1;Speaker;4376089;0;https://www.aliexpress.com/store/group/Speaker/4376089_40000000640078.html
40000000634382;1;For Toshiba;40000000640078;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000634382.html
40000000642335;1;For HP;40000000640078;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000642335.html
40000000589374;1;For MSI;40000000640078;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000589374.html
40000000632383;1;For Huawei;40000000640078;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000632383.html
40000000589375;1;For MECHREVO;40000000640078;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000589375.html
40000000632384;1;For Acer;40000000640078;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000632384.html
40000000611484;1;For Lenovo;40000000640078;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000611484.html
40000000623007;1;For Dell;40000000640078;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000623007.html
40000000623008;1;For Apple;40000000640078;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000623008.html
40000000597176;1;For Asus;40000000640078;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000597176.html
40000000597177;1;For Sony;40000000640078;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000597177.html
40000000638094;1;Heatsink Fan;4376089;0;https://www.aliexpress.com/store/group/Heatsink-Fan/4376089_40000000638094.html
40000000636428;1;For HP;40000000638094;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000636428.html
40000000636430;1;For MECHREVO;40000000638094;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000636430.html
40000000634383;1;For Dell;40000000638094;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000634383.html
40000000632385;1;For Toshiba;40000000638094;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000632385.html
40000000589378;1;For MSI;40000000638094;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000589378.html
40000000640328;1;For Lenovo;40000000638094;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000640328.html
40000000607310;1;For Apple;40000000638094;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000607310.html
40000000646041;1;For Asus;40000000638094;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000646041.html
40000000646042;1;For Huawei;40000000638094;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000646042.html
40000000646043;1;For Sony;40000000638094;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000646043.html
40000000623011;1;For Acer;40000000638094;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000623011.html
40000000630152;1;Power Adapter;4376089;0;https://www.aliexpress.com/store/group/Power-Adapter/4376089_40000000630152.html
40000000634389;1;For Toshiba;40000000630152;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000634389.html
40000000642339;1;For Huawei;40000000630152;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000642339.html
40000000642340;1;For Acer;40000000630152;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000642340.html
40000000642342;1;For Sony;40000000630152;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000642342.html
40000000640330;1;For Dell;40000000630152;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000640330.html
40000000607315;1;For MSI;40000000630152;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000607315.html
40000000607316;1;For MECHREVO;40000000630152;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000607316.html
40000000593297;1;For Apple;40000000630152;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000593297.html
40000000646047;1;For Asus;40000000630152;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000646047.html
40000000611492;1;For HP;40000000630152;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000611492.html
40000000597178;1;For Lenovo;40000000630152;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000597178.html
40000000636072;1;Touchpad;4376089;0;https://www.aliexpress.com/store/group/Touchpad/4376089_40000000636072.html
40000000636434;1;For MSI;40000000636072;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000636434.html
40000000642347;1;For HP;40000000636072;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000642347.html
40000000642348;1;For Asus;40000000636072;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000642348.html
40000000607318;1;For Dell;40000000636072;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000607318.html
40000000593300;1;For MECHREVO;40000000636072;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000593300.html
40000000646049;1;For Lenovo;40000000636072;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000646049.html
40000000646050;1;For Huawei;40000000636072;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000646050.html
40000000611496;1;For Acer;40000000636072;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000611496.html
40000000611497;1;For Sony;40000000636072;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000611497.html
40000000611498;1;For Apple;40000000636072;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000611498.html
40000000597182;1;For Toshiba;40000000636072;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000597182.html
4376089;1;запчасти для ноутбуков;3;0;https://aliexpress.com/store/4376089
40000000642070;1;Fingerprint Module;4376089;0;https://www.aliexpress.com/store/group/Fingerprint-Module/4376089_40000000642070.html
40000000642313;1;For Acer;40000000642070;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000642313.html
40000000642314;1;For Toshiba;40000000642070;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000642314.html
40000000642315;1;For MECHREVO;40000000642070;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000642315.html
40000000632364;1;For Dell;40000000642070;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000632364.html
40000000632366;1;For Asus;40000000642070;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000632366.html
40000000640305;1;For MSI;40000000642070;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000640305.html
40000000607285;1;For Lenovo;40000000642070;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000607285.html
40000000607286;1;For Huawei;40000000642070;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000607286.html
40000000593267;1;For Sony;40000000642070;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000593267.html
40000000611464;1;For HP;40000000642070;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000611464.html
40000000611465;1;For Apple;40000000642070;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000611465.html
40000000589111;1;LCD Hinge;4376089;0;https://www.aliexpress.com/store/group/LCD-Hinge/4376089_40000000589111.html
40000000642318;1;For Apple;40000000589111;0;https://www.aliexpress.com/store/group/For-Apple/4376089_40000000642318.html
40000000589357;1;For Asus;40000000589111;0;https://www.aliexpress.com/store/group/For-Asus/4376089_40000000589357.html
40000000607288;1;For Lenovo;40000000589111;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000607288.html
40000000607291;1;For Toshiba;40000000589111;0;https://www.aliexpress.com/store/group/For-Toshiba/4376089_40000000607291.html
40000000646023;1;For HP;40000000589111;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000646023.html
40000000646024;1;For MSI;40000000589111;0;https://www.aliexpress.com/store/group/For-MSI/4376089_40000000646024.html
40000000611466;1;For Huawei;40000000589111;0;https://www.aliexpress.com/store/group/For-Huawei/4376089_40000000611466.html
40000000597158;1;For MECHREVO;40000000589111;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000597158.html
40000000597159;1;For Sony;40000000589111;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000597159.html
40000000634354;1;For Acer;40000000589111;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000634354.html
40000000636405;1;For Dell;40000000589111;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000636405.html
40000000640080;1;Keyboard;4376089;0;https://www.aliexpress.com/store/group/Keyboard/4376089_40000000640080.html
40000000589358;1;For HP;40000000640080;0;https://www.aliexpress.com/store/group/For-HP/4376089_40000000589358.html
40000000640308;1;For MECHREVO;40000000640080;0;https://www.aliexpress.com/store/group/For-MECHREVO/4376089_40000000640308.html
40000000607292;1;For Dell;40000000640080;0;https://www.aliexpress.com/store/group/For-Dell/4376089_40000000607292.html
40000000607293;1;For Sony;40000000640080;0;https://www.aliexpress.com/store/group/For-Sony/4376089_40000000607293.html
40000000646025;1;For Acer;40000000640080;0;https://www.aliexpress.com/store/group/For-Acer/4376089_40000000646025.html
40000000597160;1;For Lenovo;40000000640080;0;https://www.aliexpress.com/store/group/For-Lenovo/4376089_40000000597160.html
